file,sentence,density,emo_total,word_total,breakdown,evidence
song_010.txt,"And I need, I need you to know
You to know,",0.000000,0,11,{},{}
song_010.txt,"oh

So baby, come light me up
and maybe I'll let you on it
A little bit dangerous, but baby,
that's how I want it
A little less conversation,
and a little more touch my body
Cause I'm so into you, into you, into you
Got everyone watchin' us,
so baby, let's keep it secret
A little bit scandalous,
but baby, don't let them see it
A little less conversation
and a little more touch my body
Cause I'm so into you, into you, into you
Got everyone watchin' us,
so baby, let's keep it secret
A little bit scandalous,
but baby, don't let them see it
A little less conversation
and a little more touch my body
Cause I'm so into you,
into you, into you

So come light me up,
so come light me up my baby
A little dangerous,
a little dangerous my baby
A little less conversation
and a little more touch my body
Cause I'm so into you,
into you, into you",0.062147,11,177,"{'INTJ': 1, 'CONTRACTION': 10}","{'INTJ': ['oh'], 'CONTRACTION': [""'ll"", ""'s"", ""'m"", ""'s"", ""n't"", ""'m"", ""'s"", ""n't"", ""'m"", ""'m""]}"
song_009.txt,"Right now I'm in a state of mind
I wanna be in like all the time
Ain't got no tears left to cry",0.120000,3,25,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""n't""], 'SLANG': ['wanna']}"
song_009.txt,So I'm pickin' it up pickin' it up,0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,I'm lovin' I'm livin',0.500000,3,6,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,"I'm pickin' it up
I'm pickin' it up pickin' it up",0.153846,2,13,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'m""]}"
song_009.txt,I'm lovin' I'm livin',0.500000,3,6,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,I'm pickin' it up (oh yeah),0.428571,3,7,"{'CONTRACTION': 1, 'INTJ': 2}","{'CONTRACTION': [""'m""], 'INTJ': ['oh', 'yeah']}"
song_009.txt,"I'm pickin' it up (yeah) pickin' it up (yeah)
Lovin' I'm livin'",0.357143,5,14,"{'CONTRACTION': 2, 'INTJ': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""'m""], 'INTJ': ['yeah', 'yeah'], 'SLANG': [""Lovin'""]}"
song_009.txt,so we turnin' up,0.000000,0,4,{},{}
song_009.txt,"Yeah we turnin' it up
Ain't got no tears in my body
I ran out",0.125000,2,16,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Yeah'], 'CONTRACTION': [""n't""]}"
song_009.txt,but boy I like it,0.000000,0,5,{},{}
song_009.txt,I like it,0.000000,0,3,{},{}
song_009.txt,"I like it
Don't matter how what when who tries it
We out here vibin' we vibin' we vibin'
Comin' out
Even when it's rainin' down (can't stop now)
Can't stop so shut your mouth (shut your mouth)",0.095238,4,42,{'CONTRACTION': 4},"{'CONTRACTION': [""n't"", ""'s"", ""n't"", ""n't""]}"
song_009.txt,"And if you don't know then now you know it babe
Know it babe",0.066667,1,15,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_009.txt,yeah,1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_009.txt,"Right now I'm in a state of mind
I wanna be in like all the time
Ain't got no tears left to cry",0.120000,3,25,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""n't""], 'SLANG': ['wanna']}"
song_009.txt,So I'm pickin' it up pickin' it up,0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"(oh yeah)
I'm lovin' I'm livin'",0.625000,5,8,"{'INTJ': 2, 'CONTRACTION': 2, 'SLANG': 1}","{'INTJ': ['oh', 'yeah'], 'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,I'm pickin' it up,0.200000,1,5,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"Oh I just want you to come with me
We're on another mentality
Ain't got no tears left to cry (to cry)",0.125000,3,24,"{'INTJ': 1, 'CONTRACTION': 2}","{'INTJ': ['Oh'], 'CONTRACTION': [""'re"", ""n't""]}"
song_009.txt,So I'm pickin' it up pickin' it up,0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"(oh yeah)
I'm lovin' I'm livin'",0.625000,5,8,"{'INTJ': 2, 'CONTRACTION': 2, 'SLANG': 1}","{'INTJ': ['oh', 'yeah'], 'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,"I'm pickin' it up
Pickin' it up (yeah) pickin' it up (yeah)",0.230769,3,13,"{'CONTRACTION': 1, 'INTJ': 2}","{'CONTRACTION': [""'m""], 'INTJ': ['yeah', 'yeah']}"
song_009.txt,I'm lovin' I'm livin',0.500000,3,6,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,so we turnin',0.000000,0,3,{},{}
song_009.txt,up (we turnin' it up),0.000000,0,5,{},{}
song_009.txt,Yeah we turnin' it up,0.200000,1,5,{'INTJ': 1},{'INTJ': ['Yeah']}
song_009.txt,They point out the colors in you I see 'em too,0.000000,0,11,{},{}
song_009.txt,And boy I like 'em I like 'em,0.000000,0,8,{},{}
song_009.txt,"I like 'em
We way too fly to partake in all this hate
We're out here vibin' we vibin' we vibin'
Comin' out
Even when it's rainin' down (can't stop now)
Can't stop so shut your mouth (shut your mouth)",0.090909,4,44,{'CONTRACTION': 4},"{'CONTRACTION': [""'re"", ""'s"", ""n't"", ""n't""]}"
song_009.txt,"And if you don't know then now you know it babe
Know it babe",0.066667,1,15,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_009.txt,yeah,1.000000,1,1,{'INTJ': 1},{'INTJ': ['yeah']}
song_009.txt,"Right now I'm in a state of mind
I wanna be in like all the time
Ain't got no tears left to cry",0.120000,3,25,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""n't""], 'SLANG': ['wanna']}"
song_009.txt,So I'm pickin' it up pickin' it up,0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"(oh yeah)
I'm lovin' I'm livin'",0.625000,5,8,"{'INTJ': 2, 'CONTRACTION': 2, 'SLANG': 1}","{'INTJ': ['oh', 'yeah'], 'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,I'm pickin' it up,0.200000,1,5,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"Oh I just want you to come with me
We're on another mentality
Ain't got no tears left to cry (to cry)",0.125000,3,24,"{'INTJ': 1, 'CONTRACTION': 2}","{'INTJ': ['Oh'], 'CONTRACTION': [""'re"", ""n't""]}"
song_009.txt,So I'm pickin' it up pickin' it up,0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"(oh yeah)
I'm lovin' I'm livin'",0.625000,5,8,"{'INTJ': 2, 'CONTRACTION': 2, 'SLANG': 1}","{'INTJ': ['oh', 'yeah'], 'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,"I'm pickin' it up
Comin' out even when it's rainin' down
Can't stop now (hmm oh) shut your mouth",0.227273,5,22,"{'CONTRACTION': 3, 'INTJ': 2}","{'CONTRACTION': [""'m"", ""'s"", ""n't""], 'INTJ': ['hmm', 'oh']}"
song_009.txt,Ain't got no tears left to cry,0.125000,1,8,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_009.txt,Oh yeah,1.000000,2,2,{'INTJ': 2},"{'INTJ': ['Oh', 'yeah']}"
song_009.txt,oh yeah,1.000000,2,2,{'INTJ': 2},"{'INTJ': ['oh', 'yeah']}"
song_009.txt,"Oh I just want you to come with me
We're on another mentality
Ain't got no tears left to cry (cry)",0.130435,3,23,"{'INTJ': 1, 'CONTRACTION': 2}","{'INTJ': ['Oh'], 'CONTRACTION': [""'re"", ""n't""]}"
song_009.txt,So I'm pickin' it up pickin' it up,0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_009.txt,"(oh yeah)
I'm lovin' I'm livin'",0.625000,5,8,"{'INTJ': 2, 'CONTRACTION': 2, 'SLANG': 1}","{'INTJ': ['oh', 'yeah'], 'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""lovin'""]}"
song_009.txt,"I'm pickin' it up
Pickin' it up pickin' it up
Lovin' I'm livin'",0.200000,3,15,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""'m""], 'SLANG': [""Lovin'""]}"
song_009.txt,so we turnin' up,0.000000,0,4,{},{}
song_009.txt,Yeah we turnin' it up,0.200000,1,5,{'INTJ': 1},{'INTJ': ['Yeah']}
song_035.txt,"I'm only one call away
I'll be there to save the day
Superman got nothing on me
I'm only one call away
Call me baby if you need a friend
I just wanna give you love
C'mon c'mon c'mon
Reaching out to you
so take a chance
No matter where you go
You know you're not alone",0.078125,5,64,"{'CONTRACTION': 4, 'SLANG': 1}","{'CONTRACTION': [""'m"", ""'ll"", ""'m"", ""'re""], 'SLANG': ['wanna']}"
song_035.txt,I'm only one call away,0.166667,1,6,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_035.txt,"I'll be there to save the day
Superman got nothing on me
I'm only one call away
Come along with me and
don't be scared
I just wanna set you free
C'mon c'mon c'mon
You and me can make it anywhere",0.085106,4,47,"{'CONTRACTION': 3, 'SLANG': 1}","{'CONTRACTION': [""'ll"", ""'m"", ""n't""], 'SLANG': ['wanna']}"
song_035.txt,"For now we can stay here for a while
Cause you know",0.000000,0,12,{},{}
song_035.txt,"I just wanna see you smile
No matter where you go
You know you're not alone
I'm only one call away",0.130435,3,23,"{'SLANG': 1, 'CONTRACTION': 2}","{'SLANG': ['wanna'], 'CONTRACTION': [""'re"", ""'m""]}"
song_035.txt,"I'll be there to save the day
Superman got nothing on me
I'm only one call away",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'ll"", ""'m""]}"
song_035.txt,"And when you're weak I'll be strong
I'm gonna keep holding on
Now don't you worry it won't be long
Darling
and when you feel like hope is gone
Just run into my arms
I'm only one call away",0.152174,7,46,"{'CONTRACTION': 6, 'SLANG': 1}","{'CONTRACTION': [""'re"", ""'ll"", ""'m"", ""n't"", ""n't"", ""'m""], 'SLANG': ['gon']}"
song_035.txt,"I'll be there to save the day
Superman got nothing on me
I'm only one I'm only one call away",0.130435,3,23,{'CONTRACTION': 3},"{'CONTRACTION': [""'ll"", ""'m"", ""'m""]}"
song_035.txt,"I'll be there to save the day
Superman got nothing on me
I'm only one call away",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'ll"", ""'m""]}"
song_035.txt,I'm only one call away,0.166667,1,6,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_021.txt,"Guess it's true, I'm not good at a one-night stand",0.153846,2,13,{'CONTRACTION': 2},"{'CONTRACTION': [""'s"", ""'m""]}"
song_021.txt,"But I still need love cause I'm just a man
These nights never seem to go to plan
I don't want you to leave, will you hold my hand?",0.064516,2,31,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""n't""]}"
song_021.txt,"Oh, won't you stay with me?",0.285714,2,7,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Oh'], 'CONTRACTION': [""n't""]}"
song_021.txt,"Cause you're all I need
This ain't love it's clear to see
But darling, stay with me",0.150000,3,20,{'CONTRACTION': 3},"{'CONTRACTION': [""'re"", ""n't"", ""'s""]}"
song_021.txt,Why am I so emotional?,0.000000,0,5,{},{}
song_021.txt,"No it's not a good look, gain some self control
And deep down I know this never works",0.052632,1,19,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_021.txt,"But you can lay with me so it doesn't hurt
Oh, won't you stay with me?
Cause you're all I need
This ain't love it's clear to see
But darling, stay with me
Oooo
Oh, won't you stay with me?
Cause you're all I need
This ain't love it's clear to see
But darling, stay with me
Oh, won't you stay with me?
Cause you're all I need
This ain't love it's clear to see
But darling, stay with me",0.172043,16,93,"{'CONTRACTION': 13, 'INTJ': 3}","{'CONTRACTION': [""n't"", ""n't"", ""'re"", ""n't"", ""'s"", ""n't"", ""'re"", ""n't"", ""'s"", ""n't"", ""'re"", ""n't"", ""'s""], 'INTJ': ['Oh', 'Oh', 'Oh']}"
song_020.txt,"For all the times that you rain
on my parade
And all the clubs you get in
using my name
You think you broke my heart
oh girl for goodness sake",0.032258,1,31,{'INTJ': 1},{'INTJ': ['oh']}
song_020.txt,You think I'm crying oh my,0.285714,2,7,"{'CONTRACTION': 1, 'INTJ': 1}","{'CONTRACTION': [""'m""], 'INTJ': ['oh']}"
song_020.txt,"oh
well I ain't",0.400000,2,5,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['oh'], 'CONTRACTION': [""n't""]}"
song_020.txt,"And I didn't wanna write a song
cause I didn't want anyone
thinking I still care",0.166667,3,18,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't""], 'SLANG': ['wanna']}"
song_020.txt,I don't,0.333333,1,3,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_020.txt,but you still hit my phone up,0.000000,0,7,{},{}
song_020.txt,And baby I be movin' on,0.000000,0,6,{},{}
song_020.txt,"and I think you should be somethin'
I don't wanna hold back
maybe you should know that
My mama don't like you",0.125000,3,24,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't""], 'SLANG': ['wanna']}"
song_020.txt,and she likes everyone,0.000000,0,4,{},{}
song_020.txt,"And I never like to
admit that I was wrong",0.000000,0,10,{},{}
song_020.txt,"And I've been so caught up in my job
didn't see what's going on",0.176471,3,17,{'CONTRACTION': 3},"{'CONTRACTION': [""'ve"", ""n't"", ""'s""]}"
song_020.txt,"And now I know
I'm better sleeping on my own
Cause if you like the way
you look",0.052632,1,19,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_020.txt,"that much
Oh baby you should go
and love yourself",0.100000,1,10,{'INTJ': 1},{'INTJ': ['Oh']}
song_020.txt,"And if you think that
I'm still holdin' on to somethin'
You should go and love yourself
But when you told me that you
hated my friends
The only problem was with you
and not them
And every time you told me my
opinion was wrong
And tried to make me forget
where I came from",0.017544,1,57,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_020.txt,"And I didn't wanna write a song
cause I didn't want anyone
thinking I still care",0.166667,3,18,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't""], 'SLANG': ['wanna']}"
song_020.txt,I don't,0.333333,1,3,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_020.txt,but you still hit my phone up,0.000000,0,7,{},{}
song_020.txt,And baby I be movin' on,0.000000,0,6,{},{}
song_020.txt,"and I think you should be somethin'
I don't wanna hold back
maybe you should know that
My mama don't like you",0.125000,3,24,"{'CONTRACTION': 2, 'SLANG': 1}","{'CONTRACTION': [""n't"", ""n't""], 'SLANG': ['wanna']}"
song_020.txt,and she likes everyone,0.000000,0,4,{},{}
song_020.txt,"And I never like to admit
that I was wrong",0.000000,0,10,{},{}
song_020.txt,"And I've been so caught up in my job
didn't see what's going on",0.176471,3,17,{'CONTRACTION': 3},"{'CONTRACTION': [""'ve"", ""n't"", ""'s""]}"
song_020.txt,"And now I know
I'm better sleeping on my own
Cause if you like the way you
look that much
Oh baby you should go and love yourself",0.068966,2,29,"{'CONTRACTION': 1, 'INTJ': 1}","{'CONTRACTION': [""'m""], 'INTJ': ['Oh']}"
song_020.txt,"And if you think that
I'm still holdin' on to somethin'
You should go and love yourself
For all the times you made me feel small
I fell in love now I fear
nothin' at all
I never felt so low when I was vulnerable",0.043478,2,46,"{'CONTRACTION': 1, 'SLANG': 1}","{'CONTRACTION': [""'m""], 'SLANG': [""nothin'""]}"
song_020.txt,"Was I a fool to let you break
down my walls
Cause if you like the way you
look that much
Oh baby you should go and love yourself",0.034483,1,29,{'INTJ': 1},{'INTJ': ['Oh']}
song_020.txt,"And if you think that I'm still
holdin' on to somethin'
You should go and love yourself
Cause if you like the way you
look that much
Oh baby you should go and love yourself",0.055556,2,36,"{'CONTRACTION': 1, 'INTJ': 1}","{'CONTRACTION': [""'m""], 'INTJ': ['Oh']}"
song_020.txt,"And if you think that I'm still
holdin' on to somethin'
You should go and love yourself",0.055556,1,18,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_034.txt,"You've been runnin' round runnin' round
Runnin' round throwin' that dirt all on my name
'Cause you knew that I knew that I
Knew that I'd call you up
You've been going round going round
Going round every party in la
'Cause you knew that I knew that I
Knew that I'd be at one
I know that dress is karma perfume regret",0.059701,4,67,{'CONTRACTION': 4},"{'CONTRACTION': [""'ve"", ""'d"", ""'ve"", ""'d""]}"
song_034.txt,You got me thinking 'bout when you were mine,0.000000,0,9,{},{}
song_034.txt,And now I'm all up on ya what you expect,0.181818,2,11,"{'CONTRACTION': 1, 'SLANG': 1}","{'CONTRACTION': [""'m""], 'SLANG': ['ya']}"
song_034.txt,"But you're not coming home with me tonight
You just want attention
You don't want my heart",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""n't""]}"
song_034.txt,"Maybe you just hate the thought of me
With someone new",0.000000,0,11,{},{}
song_034.txt,Yeah you just want attention,0.200000,1,5,{'INTJ': 1},{'INTJ': ['Yeah']}
song_034.txt,"I knew from the start
You're just making sure
I'm never gettin' over you
You've been runnin' round runnin' round
Runnin' round throwing that dirt all on my name
'Cause you knew that I knew that I
Knew that I'd call you up
Baby now that we're now that we're
Now that we're right here standing face to face
You already know already know
Already know that you won
Ohh
I know that dress is karma (Dress is karma)
Perfume regret",0.079545,7,88,{'CONTRACTION': 7},"{'CONTRACTION': [""'re"", ""'m"", ""'ve"", ""'d"", ""'re"", ""'re"", ""'re""]}"
song_034.txt,"You got me thinking 'bout when you were mine
(You got me thinking 'bout when you were mine)",0.000000,0,18,{},{}
song_034.txt,"And now I'm all up on ya (All up on ya)
What you expect (Oh baby)",0.235294,4,17,"{'CONTRACTION': 1, 'SLANG': 2, 'INTJ': 1}","{'CONTRACTION': [""'m""], 'SLANG': ['ya', 'ya'], 'INTJ': ['Oh']}"
song_034.txt,"But you're not coming home with me tonight
(Oh no)
You just want attention
You don't want my heart",0.142857,3,21,"{'CONTRACTION': 2, 'INTJ': 1}","{'CONTRACTION': [""'re"", ""n't""], 'INTJ': ['Oh']}"
song_034.txt,"Maybe you just hate the thought of me
With someone new",0.000000,0,11,{},{}
song_034.txt,Yeah you just want attention,0.200000,1,5,{'INTJ': 1},{'INTJ': ['Yeah']}
song_034.txt,"I knew from the start
You're just making sure
I'm never gettin' over you",0.125000,2,16,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""'m""]}"
song_034.txt,"Ohh
What are you doin' to me?",0.000000,0,7,{},{}
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_034.txt,(What are you doin'?),0.000000,0,4,{},{}
song_034.txt,What are you doin' to me?,0.000000,0,6,{},{}
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_034.txt,(What are you doin'?),0.000000,0,4,{},{}
song_034.txt,What are you doin' to me?,0.000000,0,6,{},{}
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_034.txt,(What are you doin'?),0.000000,0,4,{},{}
song_034.txt,What are you doin' to me?,0.000000,0,6,{},{}
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_034.txt,I know that dress is karma perfume regret,0.000000,0,8,{},{}
song_034.txt,You got me thinking 'bout when you were mine,0.000000,0,9,{},{}
song_034.txt,And now I'm all up on ya what you expect,0.181818,2,11,"{'CONTRACTION': 1, 'SLANG': 1}","{'CONTRACTION': [""'m""], 'SLANG': ['ya']}"
song_034.txt,"But you're not coming home with me tonight
You just want attention
You don't want my heart",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""n't""]}"
song_034.txt,"Maybe you just hate the thought of me
With someone new",0.000000,0,11,{},{}
song_034.txt,Yeah you just want attention,0.200000,1,5,{'INTJ': 1},{'INTJ': ['Yeah']}
song_034.txt,"I knew from the start
You're just making sure
I'm never gettin' over you
(Over you)",0.111111,2,18,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""'m""]}"
song_034.txt,What are you doin' to me?,0.000000,0,6,{},{}
song_034.txt,"(Heyy)
What are you doin' huh?",0.000000,0,6,{},{}
song_034.txt,(What are you doin' what?),0.000000,0,5,{},{}
song_034.txt,What are you doin' to me?,0.000000,0,6,{},{}
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_034.txt,(Yeah you just want attention),0.200000,1,5,{'INTJ': 1},{'INTJ': ['Yeah']}
song_034.txt,"What are you doin' to me?
(I knew from the start)",0.000000,0,11,{},{}
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_034.txt,"(You're just making sure
I'm never gettin' over you)",0.181818,2,11,{'CONTRACTION': 2},"{'CONTRACTION': [""'re"", ""'m""]}"
song_034.txt,What are you doin' huh?,0.000000,0,5,{},{}
song_008.txt,You're on the phone with your girlfriend,0.125000,1,8,{'CONTRACTION': 1},"{'CONTRACTION': [""'re""]}"
song_008.txt,She's upset.,0.333333,1,3,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_008.txt,"She's going off about something that you said
'Cuz she doesn't get your humor like I do...",0.105263,2,19,{'CONTRACTION': 2},"{'CONTRACTION': [""'s"", ""n't""]}"
song_008.txt,I'm in the room,0.200000,1,5,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_008.txt,"It's a typical Tuesday night
I'm listening to the kind of music she doesn't like",0.166667,3,18,{'CONTRACTION': 3},"{'CONTRACTION': [""'s"", ""'m"", ""n't""]}"
song_008.txt,And she'll never know your story like I do',0.100000,1,10,{'CONTRACTION': 1},"{'CONTRACTION': [""'ll""]}"
song_008.txt,"But she wears short skirts
I wear T-shirts",0.000000,0,9,{},{}
song_008.txt,She's cheer captain,0.250000,1,4,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_008.txt,"And I'm on the bleachers
Dreaming about the day when you wake up
And find that what you're looking for has been here the whole time
If you could see that I'm the one who understands you
Been here all along so why can't you see
You belong with me
You belong with me
Walk in the streets with you and your worn-out jeans
I can't help thinking this is how it ought to be
Laughing on a park bench, thinking to myself",0.056180,5,89,{'CONTRACTION': 5},"{'CONTRACTION': [""'m"", ""'re"", ""'m"", ""n't"", ""n't""]}"
song_008.txt,Hey isn't this easy?,0.400000,2,5,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Hey'], 'CONTRACTION': [""n't""]}"
song_008.txt,"And you've got a smile that could light up this whole town
I haven't seen it in a while since she brought you down
You say your fine
I know you better than that
Hey whatcha doing with a girl like that",0.068182,3,44,"{'CONTRACTION': 2, 'INTJ': 1}","{'CONTRACTION': [""'ve"", ""n't""], 'INTJ': ['Hey']}"
song_008.txt,"She wears high heels
I wear sneakers",0.000000,0,7,{},{}
song_008.txt,She's cheer captain,0.250000,1,4,{'CONTRACTION': 1},"{'CONTRACTION': [""'s""]}"
song_008.txt,"and I'm on the bleachers
Dreaming about the day when you wake up
And find that what you're looking for has been here the whole time
If you could see that I'm the one who understands you
Been here all along so why can't you see
You belong with me
Standing by and waiting at your back door
All this time how could you not know
Baby...",0.056338,4,71,{'CONTRACTION': 4},"{'CONTRACTION': [""'m"", ""'re"", ""'m"", ""n't""]}"
song_008.txt,"You belong with me
You belong with me
Oh'
I remember you drivin' to my house in the middle of the night",0.045455,1,22,{'INTJ': 1},{'INTJ': ['Oh']}
song_008.txt,"I'm the one who makes you laugh
When you know you're about to cry",0.125000,2,16,{'CONTRACTION': 2},"{'CONTRACTION': [""'m"", ""'re""]}"
song_008.txt,And I know your favorite songs,0.000000,0,6,{},{}
song_008.txt,"And you tell me about your dreams
I think I know where you belong",0.000000,0,14,{},{}
song_008.txt,"I think I know it's with me...
Can't you see that I'm the one who understands you
Been here all along",0.125000,3,24,{'CONTRACTION': 3},"{'CONTRACTION': [""'s"", ""n't"", ""'m""]}"
song_008.txt,"So why can't you see
You belong with me
Standing by and waiting at your back door
All this time
How could you not know",0.038462,1,26,{'CONTRACTION': 1},"{'CONTRACTION': [""n't""]}"
song_008.txt,"Baby you belong with me
You belong with me
You belong with me
Have you ever thought just maybe
You belong with me
You belong with me?",0.000000,0,27,{},{}
song_022.txt,"I'm done hating myself for feeling
I'm done crying myself awake
I've gotta leave
and start the healing
But when you move like that
I just want to stay
What have I become
Looking at your phone",0.073171,3,41,{'CONTRACTION': 3},"{'CONTRACTION': [""'m"", ""'m"", ""'ve""]}"
song_022.txt,"oh no
Love to you is just a game
Look what I have done
Dialing up the numbers on you
I don't want my heart to break
Baby",0.068966,2,29,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['oh'], 'CONTRACTION': [""n't""]}"
song_022.txt,"how do you sleep
when you lie to me
All that shame and
all that danger
I'm hoping that my love will
keep you up tonight",0.037037,1,27,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_022.txt,"Baby how do you sleep
when you lie to me
All that fear and
all that pressure
I'm hoping that my love will
keep you up tonight
Tell me how do you
Love will keep you up tonight
Tell me how do you",0.022727,1,44,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_022.txt,"Oh no how did I manage
to lose me
I am not this desperate
not this crazy
There's no way I'm sticking
around to find out
I won't lose like that
I won't lose",0.131579,5,38,"{'INTJ': 1, 'CONTRACTION': 4}","{'INTJ': ['Oh'], 'CONTRACTION': [""'s"", ""'m"", ""n't"", ""n't""]}"
song_022.txt,"myself
Look what I have done
Dialing up the numbers on you
I don't want my heart to break
Baby how do you sleep
when you lie to me
All that shame and
all that danger
I'm hoping that my love will
keep you up tonight",0.041667,2,48,{'CONTRACTION': 2},"{'CONTRACTION': [""n't"", ""'m""]}"
song_022.txt,"Baby how do you sleep
when you lie to me
All that fear
and all that pressure
I'm hoping that my love will
keep you up tonight
Tell me how do you
Love will keep you up tonight
Tell me how do you
Love will keep you up tonight",0.020000,1,50,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_022.txt,"Baby how do you sleep
when you lie to me
All that shame and
all that danger
I'm hoping that my love will
keep you up tonight",0.035714,1,28,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_022.txt,"Baby how do you sleep
when you lie to me
All that fear and
all that pressure
I'm hoping that my love will
keep you up tonight
Tell me how do you",0.030303,1,33,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_036.txt,"Something must've gone wrong
in my brain
Got your chemicals
all in my veins
Feeling all the highs
feeling all the pain
Let go of the ways
I used to fall in lane",0.029412,1,34,{'CONTRACTION': 1},"{'CONTRACTION': [""'ve""]}"
song_036.txt,"Now I'm seeing red
not thinking straight
Blurring all the lines
you intoxicate me
Just like nicotine
heroin morphine",0.050000,1,20,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_036.txt,"Suddenly
I'm a fiend",0.200000,1,5,{'CONTRACTION': 1},"{'CONTRACTION': [""'m""]}"
song_036.txt,"and you're all I need
All I need",0.111111,1,9,{'CONTRACTION': 1},"{'CONTRACTION': [""'re""]}"
song_036.txt,Yeah you're all I need,0.333333,2,6,"{'INTJ': 1, 'CONTRACTION': 1}","{'INTJ': ['Yeah'], 'CONTRACTION': [""'re""]}"
